,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude
444,65 S Hill Blvd,San Francisco,CA,94112.0,988000.0,1831.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15177483_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7113376,-122.4316528
445,167 Vienna St,San Francisco,CA,94112.0,799000.0,700.0,2.0,1.0,23.0,House For Sale,"http://www.zillow.com/homes/for_sale/15168073_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7255619,-122.426221
446,148 Baltimore Way,San Francisco,CA,94112.0,958000.0,1739.0,3.0,1.0,22.0,House For Sale,"http://www.zillow.com/homes/for_sale/15178352_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7087379,-122.433224
447,4809-4811 Mission St,San Francisco,CA,94112.0,2500000.0,5688.0,0.0,,24.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094805803_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7211984,-122.4371474
448,316 Edinburgh St,San Francisco,CA,94112.0,525000.0,,3.0,2.0,56.0,House For Sale,"http://www.zillow.com/homes/for_sale/15169609_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.724128,-122.430158
485,255 Ottawa Ave,San Francisco,CA,94112.0,949000.0,1150.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15191891_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7168192,-122.448007
486,340 Naples St,San Francisco,CA,94112.0,1200000.0,2012.0,6.0,3.0,52.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/15169660_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7233716,-122.429548
487,139 Paris St,San Francisco,CA,94112.0,995000.0,,0.0,,225.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2098124008_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.726293,-122.431101
488,5201 Mission St,San Francisco,CA,94112.0,2800000.0,3667.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2146362149_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7150991,-122.4417787
489,3933 Mission St,San Francisco,CA,94112.0,1350000.0,3098.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2109216332_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7347051,-122.4250736
490,42 Farragut Ave,San Francisco,CA,94112.0,1668888.0,2600.0,5.0,4.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15194160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.710679,-122.449887
491,51 Seville St,San Francisco,CA,94112.0,1100000.0,2243.0,5.0,2.0,159.0,House For Sale,"http://www.zillow.com/homes/for_sale/15178043_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7117593,-122.4346427
492,400 London St,San Francisco,CA,94112.0,2280000.0,3902.0,0.0,,45.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15171013_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7227795,-122.4355036
494,4281 24th St,San Francisco,CA,94114.0,1795000.0,2385.0,3.0,2.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15180128_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.750842,-122.438049
495,682 Castro St,San Francisco,CA,94114.0,899000.0,1103.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15129324_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.758009,-122.43525
496,44 Hartford St,San Francisco,CA,94114.0,1795000.0,2233.0,3.0,2.5,,House For Sale,"http://www.zillow.com/homes/for_sale/2094539534_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.761755,-122.434256
497,629 Alvarado St,San Francisco,CA,94114.0,2295000.0,,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15131599_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.753405,-122.435012
498,445 Noe St,San Francisco,CA,94114.0,2195000.0,3994.0,0.0,,2.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094544742_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.761967,-122.432548
499,190 Saint Germain Ave,San Francisco,CA,94114.0,4795000.0,4895.0,6.0,5.5,3.0,House For Sale,"http://www.zillow.com/homes/for_sale/72506423_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7575372,-122.4518813
500,3861 25th St # A,San Francisco,CA,94114.0,485000.0,,0.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15181350_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.749907,-122.426374
501,284 Grand View Ave,San Francisco,CA,94114.0,3950000.0,,4.0,3.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15130594_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7537116,-122.4418481
502,56 Danvers St,San Francisco,CA,94114.0,1750000.0,1326.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2099294597_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.760626,-122.443803
503,58 Danvers St,San Francisco,CA,94114.0,1475000.0,1276.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2098601518_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7606816,-122.4437853
504,4362 23rd St,San Francisco,CA,94114.0,2700000.0,3121.0,3.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/59731540_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.75279,-122.440006
505,52 Homestead St,San Francisco,CA,94114.0,4799000.0,4100.0,5.0,5.5,16.0,House For Sale,"http://www.zillow.com/homes/for_sale/15180030_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.750109,-122.439785
506,1 Clarendon Ave,San Francisco,CA,94114.0,25000000.0,,0.0,,21.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/15129663_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7588387,-122.4487543
507,30 Palo Alto Ave,San Francisco,CA,94114.0,3995000.0,4641.0,4.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15130074_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7570733,-122.4483299
508,1141 Church St,San Francisco,CA,94114.0,1595000.0,1400.0,2.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15147081_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7526159,-122.4272773
509,254 Collingwood St,San Francisco,CA,94114.0,1950000.0,3216.0,0.0,,13.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094673068_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7584025,-122.4360811
510,556 Elizabeth St,San Francisco,CA,94114.0,2995000.0,2701.0,4.0,3.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15147232_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.752326,-122.4332037
511,3867 17th St,San Francisco,CA,94114.0,1695000.0,,0.0,,22.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094782185_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.76242,-122.432184
512,656 Elizabeth St,San Francisco,CA,94114.0,2900000.0,3866.0,5.0,4.0,15.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094694261_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.752258,-122.43552
514,3816 22nd St,San Francisco,CA,94114.0,5750000.0,6045.0,4.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15146278_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.754826,-122.432916
516,2339 Market St,San Francisco,CA,94114.0,5400000.0,9391.0,0.0,,47.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095063555_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7632858,-122.4338388
524,4306-4308 21st St,San Francisco,CA,94114.0,4995000.0,,6.0,7.0,80.0,House For Sale,"http://www.zillow.com/homes/for_sale/2095448027_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7554777,-122.4392267
525,492 Douglass St,San Francisco,CA,94114.0,4990000.0,780.0,3.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15130486_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7555672,-122.439133
526,3943 21st St,San Francisco,CA,94114.0,1995000.0,2335.0,4.0,3.5,43.0,House For Sale,"http://www.zillow.com/homes/for_sale/15130821_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.755854,-122.435322
527,3751 21st St,San Francisco,CA,94114.0,2950000.0,1120.0,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15146244_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.756045,-122.431241
528,24 Hartford St,San Francisco,CA,94114.0,3595000.0,2944.0,3.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15144362_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.762098,-122.434289
529,4233 22nd St,San Francisco,CA,94114.0,4495000.0,3858.0,5.0,4.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/15130976_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7540017,-122.4395041
530,51 Ord St,San Francisco,CA,94114.0,3600000.0,4294.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15127621_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7629935,-122.4400105
531,285 Grand View Ave,San Francisco,CA,94114.0,4700000.0,7754.0,0.0,,40.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2097439524_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7534233,-122.4416719
532,131 Collingwood St,San Francisco,CA,94114.0,1300000.0,1060.0,3.0,2.0,227.0,Make Me Move,"http://www.zillow.com/homes/for_sale/96025720_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7603193,-122.4357859
533,9 Clarendon Ave,San Francisco,CA,94114.0,3090000.0,4210.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15129695_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7586961,-122.4494443
534,1059-1061 Church St,San Francisco,CA,94114.0,3400000.0,2600.0,6.0,2.0,332.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2098470863_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7539825,-122.4274178
536,2727 Sutter St,San Francisco,CA,94115.0,1250000.0,1520.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094618426_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7844681,-122.445322
537,2470 Sacramento St,San Francisco,CA,94115.0,3295000.0,2404.0,3.0,4.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096407366_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7899116,-122.4335122
538,1819 Lyon St Apt 3,San Francisco,CA,94115.0,699000.0,623.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15082471_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.788047,-122.445821
540,1880 Steiner St Apt 406,San Francisco,CA,94115.0,1349000.0,1434.0,2.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15075726_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7866028,-122.4347058
541,3191 California St,San Francisco,CA,94115.0,978000.0,,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15082729_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7870419,-122.4464502
542,2999 California St # 603,San Francisco,CA,94115.0,639000.0,,0.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15082640_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7874582,-122.4435064
543,2121 Webster St # 4L7L62,San Francisco,CA,94115.0,4495000.0,2112.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095267884_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717
544,2231-2233 Turk St,San Francisco,CA,94115.0,1019900.0,1728.0,3.0,2.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094523902_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.778462,-122.445818
545,2655 Bush St # J3OSP7,San Francisco,CA,94115.0,1299000.0,1115.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288447_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7858334,-122.4406677
546,2121 Webster St # 6PUK3T,San Francisco,CA,94115.0,4550000.0,2200.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408548_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717
547,905 Divisadero St,San Francisco,CA,94115.0,1550000.0,1764.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15085081_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.778018,-122.438729
548,2421 Buchanan St # B,San Francisco,CA,94115.0,1450000.0,1738.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15074001_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.792311,-122.431415
549,2121 Webster St # IP6T50,San Francisco,CA,94115.0,2895000.0,809.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2097127507_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717
550,1970 Sutter St Apt 103,San Francisco,CA,94115.0,1295000.0,1041.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/55632510_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7864,-122.4326329
551,2655 Bush St # 8SDZV4,San Francisco,CA,94115.0,929000.0,793.0,1.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288446_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7858334,-122.4406677
554,45 Galilee Ln Apt 1,San Francisco,CA,94115.0,435000.0,550.0,1.0,1.0,,Co-op For Sale,"http://www.zillow.com/homes/for_sale/64972152_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7837354,-122.4285446
555,2411 Broadway St,San Francisco,CA,94115.0,9995000.0,5200.0,5.0,5.0,15.0,House For Sale,"http://www.zillow.com/homes/for_sale/15073344_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7937299,-122.437051
556,3046 Jackson St Apt D,San Francisco,CA,94115.0,1365000.0,1267.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096676100_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7913508,-122.4454066
558,1631 Pierce St,San Francisco,CA,94115.0,1695000.0,1590.0,3.0,3.0,10.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2141366305_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7853182,-122.4365211
559,1332 Eddy St,San Francisco,CA,94115.0,1275000.0,,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/82785426_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7819646,-122.4297428
560,1310 Fillmore St Apt 710,San Francisco,CA,94115.0,798000.0,740.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/82785401_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7817085,-122.4319536
561,2655 Bush St # X3XVXX,San Francisco,CA,94115.0,929000.0,713.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288445_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7858334,-122.4406677
564,3001 Pacific Ave,San Francisco,CA,94115.0,22000000.0,13643.0,15.0,10.0,128.0,House For Sale,"http://www.zillow.com/homes/for_sale/15081074_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7917879,-122.444822
567,2424 Buchanan St,San Francisco,CA,94115.0,5998500.0,5400.0,6.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/80738793_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7926273,-122.4309593
570,2415 Buchanan St,San Francisco,CA,94115.0,1250000.0,,1.0,2.0,44.0,House For Sale,"http://www.zillow.com/homes/for_sale/2095014060_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7922363,-122.4314014
573,1880 Turk St,San Francisco,CA,94115.0,4500000.0,7549.0,9.0,7.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15084390_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7797569,-122.44018
574,2440 Scott St,San Francisco,CA,94115.0,6745000.0,4392.0,4.0,3.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15073378_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7923502,-122.4393688
577,1918 Divisadero St,San Francisco,CA,94115.0,4259000.0,3460.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15082575_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7875,-122.440005
578,3157 Jackson St,San Francisco,CA,94115.0,3500000.0,1928.0,2.0,2.0,72.0,House For Sale,"http://www.zillow.com/homes/for_sale/15081415_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7906199,-122.446941
579,2655 Bush St Apt 0314,San Francisco,CA,94115.0,1365000.0,,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095068368_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7858334,-122.4406677
580,2040 Broadway St Apt 203,San Francisco,CA,94115.0,2195000.0,1976.0,3.0,2.5,62.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.795055,-122.431242
581,2731 California St,San Francisco,CA,94115.0,2495000.0,1750.0,3.0,2.0,1522.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2114226686_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7878985,-122.4398206
582,2664 California St,San Francisco,CA,94115.0,2790000.0,,0.0,,138.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096130519_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.788647,-122.43825
583,2219-2221 STEINER ST,SAN FRANCISCO,CA,94115.0,2575000.0,,4.0,2.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15074571_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7898509,-122.435889
584,947 Broderick St,San Francisco,CA,94115.0,1688800.0,2880.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096972145_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.779103,-122.440672
585,2121 Webster St # 301,San Francisco,CA,94115.0,3995000.0,2114.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408551_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717
586,2121 Webster St # 3,San Francisco,CA,94115.0,4550000.0,2207.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408550_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717
587,2121 Webster St # 504,San Francisco,CA,94115.0,2895000.0,809.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408549_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7902213,-122.4329717
589,2701 41st Ave,San Francisco,CA,94116.0,988000.0,2620.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15126118_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7362762,-122.4990832
590,821 Taraval St # F,San Francisco,CA,94116.0,898000.0,1613.0,3.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2128243160_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742832,-122.475021
591,2139 15th Ave,San Francisco,CA,94116.0,1550000.0,2124.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15118138_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.748012,-122.472046
592,2339 37th Ave,San Francisco,CA,94116.0,1295000.0,2805.0,5.0,4.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15120947_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7433104,-122.4953279
593,1930 30th Ave,San Francisco,CA,94116.0,925000.0,1423.0,2.0,1.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15114491_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7512646,-122.4878534
594,533 Vicente St,San Francisco,CA,94116.0,1159000.0,1325.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15125564_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.73919,-122.472826
595,2445 Rivera St,San Francisco,CA,94116.0,1287000.0,1722.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15119094_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.745892,-122.4928232
596,2331 18th Ave,San Francisco,CA,94116.0,1249000.0,1796.0,4.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15120316_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.744325,-122.475038
597,3100 Rivera St,San Francisco,CA,94116.0,1098888.0,1824.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15117104_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7458782,-122.4997683
598,2131 43rd Ave,San Francisco,CA,94116.0,898888.0,995.0,2.0,1.0,9.0,House For Sale,"http://www.zillow.com/homes/for_sale/15116983_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7468793,-122.5019578
599,2030 18th Ave,San Francisco,CA,94116.0,1495000.0,2356.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15115635_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7499517,-122.4748481
600,2115 16th Ave,San Francisco,CA,94116.0,900000.0,1172.0,2.0,1.0,10.0,House For Sale,"http://www.zillow.com/homes/for_sale/15118129_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7484339,-122.4730991
601,4340 Ulloa St,San Francisco,CA,94116.0,879000.0,1325.0,4.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15121616_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7401697,-122.5030636
602,2419 29th Ave,San Francisco,CA,94116.0,1050000.0,1045.0,2.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15122254_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742145,-122.486706
603,2437 23rd Ave,San Francisco,CA,94116.0,1450000.0,1658.0,3.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15122512_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742084,-122.480253
604,2418 16th Ave,San Francisco,CA,94116.0,2699000.0,4025.0,4.0,5.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15122839_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.742787,-122.472127
605,2745 Rivera St,San Francisco,CA,94116.0,1099000.0,1850.0,3.0,1.0,16.0,House For Sale,"http://www.zillow.com/homes/for_sale/15118986_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7457484,-122.4960631
