,Unnamed: 0,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude,photo_url
153,180,451 Kansas St Unit 476,San Francisco,CA,94107.0,1099000.0,918.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/89239259_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7638443,-122.4029888,https://photos.zillowstatic.com/p_h/ISyzl4lgsurdq90000000000.jpg
154,181,1300 22nd St # 402,San Francisco,CA,94107.0,1290000.0,945.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094745624_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7578894,-122.3944222,https://photos.zillowstatic.com/p_h/IS2j3e0pfcbbvp1000000000.jpg
155,182,236 Shipley St Unit 205,San Francisco,CA,94107.0,335133.0,514.0,2.0,1.0,125.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095971412_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7791035,-122.4038053,https://photos.zillowstatic.com/p_h/ISugg8og6dt0h01000000000.jpg
156,184,260 King Street 875 # 1,San Francisco,CA,94107.0,650000.0,,1.0,1.0,193.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2096747997_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7772049,-122.3940134,https://photos.zillowstatic.com/p_h/IS23rlpmb86krd1000000000.jpg
157,187,461 2nd St Apt 129,San Francisco,CA,94107.0,1550000.0,2255.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2105127958_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7836882,-122.3935753,https://photos.zillowstatic.com/p_h/ISivr5hk68b1i80000000000.jpg
158,191,461 2nd St,San Francisco,CA,94107.0,6250000.0,1200.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2103140100_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7836882,-122.3935753,https://photos.zillowstatic.com/p_h/ISa95j4u2gi8qs1000000000.jpg
159,192,88 Merlin St,San Francisco,CA,94107.0,1650000.0,3650.0,0.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2123734503_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7775775,-122.4013776,https://photos.zillowstatic.com/p_h/ISuoy3fn866zg91000000000.jpg
160,193,250 King St Unit 370,San Francisco,CA,94107.0,775000.0,807.0,1.0,1.0,71.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819564_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7781311,-122.3932477,https://photos.zillowstatic.com/p_h/ISmioxzw080ubm0000000000.jpg
161,194,767 Bryant St Apt 203,San Francisco,CA,94107.0,2100000.0,3496.0,2.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2129959115_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.776358,-122.401564,https://photos.zillowstatic.com/p_h/ISm2krjj8347c61000000000.jpg
162,195,601 4th St Unit 217,San Francisco,CA,94107.0,1849000.0,2176.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80737757_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7782095,-122.3958387,https://photos.zillowstatic.com/p_h/ISes2desb1efb61000000000.jpg
163,196,250 King St Unit 718,San Francisco,CA,94107.0,1199000.0,1197.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69819436_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7781311,-122.3932477,https://photos.zillowstatic.com/p_h/ISq59sw8m541gd0000000000.jpg
164,197,21 Jennifer Pl,San Francisco,CA,94107.0,799000.0,1157.0,1.0,1.0,30.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80751029_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7800244,-122.4023748,https://photos.zillowstatic.com/p_h/ISuctv7w3ztnb11000000000.jpg
165,198,158-160 MISSOURI ST,SAN FRANCISCO,CA,94107.0,2725000.0,2800.0,3.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15148926_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7643072,-122.3968332,https://photos.zillowstatic.com/p_h/ISqhyfpymbyqvw1000000000.jpg
166,199,88 Townsend St Apt 403,San Francisco,CA,94107.0,720000.0,591.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80730792_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7808121,-122.3905037,https://photos.zillowstatic.com/p_h/ISadwi1md4as300000000000.jpg
167,202,1317 And 1319 19th St,San Francisco,CA,94107.0,2400000.0,1700.0,2.0,2.0,64.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/2095245408_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7612084,-122.3958728,https://photos.zillowstatic.com/p_h/ISaluaonvylmma1000000000.jpg
168,203,855 Folsom St Apt 505,San Francisco,CA,94107.0,1680000.0,1396.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/55462033_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7807737,-122.4021633,https://photos.zillowstatic.com/p_h/ISyfi862y10t6j1000000000.jpg
169,204,650 Delancey St Apt 304,San Francisco,CA,94107.0,1595000.0,1397.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80729600_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7827982,-122.3897154,https://photos.zillowstatic.com/p_h/IS66sjg29iu9ry0000000000.jpg
170,205,631 Folsom St # PhD,San Francisco,CA,94107.0,3295000.0,,3.0,3.0,43.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095002238_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7849821,-122.3970878,https://photos.zillowstatic.com/p_h/ISirwugbm6e1e30000000000.jpg
171,206,72 Townsend St Unit 603,San Francisco,CA,94107.0,1038000.0,785.0,1.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095998204_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,OOPS
172,207,228 Mississippi St # B,San Francisco,CA,94107.0,1799000.0,1725.0,3.0,3.0,82.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/89239888_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7634378,-122.394946,https://photos.zillowstatic.com/p_h/ISadsn2jedhf6w0000000000.jpg
173,208,1089-1093 Kansas St,San Francisco,CA,94107.0,1975000.0,2050.0,5.0,3.0,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095237050_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7559216,-122.4025739,https://photos.zillowstatic.com/p_h/ISuwgr7ycuzd8f0000000000.jpg
174,209,2476 3rd Street,San Francisco,CA,94107.0,4800000.0,2496.0,4.0,4.0,660.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2101801122_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7583329,-122.3886212,https://photos.zillowstatic.com/p_h/ISyz5gj6bapifc1000000000.jpg
175,210,1089 Kansas St,San Francisco,CA,94107.0,1975000.0,2050.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15151447_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.755932,-122.402381,https://photos.zillowstatic.com/p_h/IS6uqq7j64oncw1000000000.jpg
176,211,72 Townsend St Unit 308,San Francisco,CA,94107.0,1080000.0,950.0,1.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096782206_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,OOPS
177,212,72 Townsend St Unit 705,San Francisco,CA,94107.0,983000.0,632.0,1.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095998203_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,OOPS
178,213,851 Indiana St Unit 309,San Francisco,CA,94107.0,920000.0,807.0,1.0,2.0,229.0,Make Me Move,"http://www.zillow.com/homes/for_sale/111711226_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7592339,-122.3910709,https://photos.zillowstatic.com/p_h/ISq16nnaen5w790000000000.jpg
179,214,200 Brannan St Apt 437,San Francisco,CA,94107.0,4250000.0,2903.0,3.0,4.0,51.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817645_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/ISuomaw3u4na2c0000000000.jpg
180,215,1200 Mariposa St,San Francisco,CA,94107.0,2250000.0,2919.0,0.0,,44.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15148947_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.764126,-122.395884,https://photos.zillowstatic.com/p_h/ISyvyvf79vl4jb0000000000.jpg
181,216,72 Townsend St Unit 702,San Francisco,CA,94107.0,1671000.0,1212.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095998214_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/IS6qr0t1lnxoaf1000000000.jpg
182,217,200 Brannan St Apt 202,San Francisco,CA,94107.0,1299000.0,1261.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817843_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/IS6i52lkv6vk5j0000000000.jpg
183,218,72 Townsend St Unit 708,San Francisco,CA,94107.0,1195000.0,1005.0,1.0,1.5,128.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095998195_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/IS6yxazcg0ews30000000000.jpg
184,219,650 Delancey St Apt 416,San Francisco,CA,94107.0,1695000.0,1465.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80732761_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7827982,-122.3897154,https://photos.zillowstatic.com/p_h/ISyrrf3kxmo6j81000000000.jpg
185,220,72 Townsend St Unit 711,San Francisco,CA,94107.0,1495000.0,1106.0,2.0,2.0,128.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095998216_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/IS2fsqn9nzy6z50000000000.jpg
186,221,200 Brannan St Apt 212,San Francisco,CA,94107.0,1395000.0,1517.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/69817849_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7835714,-122.3907007,https://photos.zillowstatic.com/p_h/ISir491nqc4byr0000000000.jpg
187,222,72 Townsend St Unit 610,San Francisco,CA,94107.0,1469000.0,1219.0,2.0,2.0,150.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096240245_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7812595,-122.3902125,https://photos.zillowstatic.com/p_h/ISu8qe53jrq9z50000000000.jpg
188,224,10 Miller Pl Apt 2400,San Francisco,CA,94108.0,7900000.0,3150.0,3.0,4.5,2.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068152_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7932132,-122.4089808,https://photos.zillowstatic.com/p_h/ISmmf57ynquz421000000000.jpg
189,225,30 Miller Pl Apt 1,San Francisco,CA,94108.0,2250000.0,1782.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068154_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.793414,-122.408948,https://photos.zillowstatic.com/p_h/ISq1i0udbdhnqv0000000000.jpg
190,226,1242 Sacramento St Apt 3,San Francisco,CA,94108.0,1425000.0,1000.0,1.0,2.0,10.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067925_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7926509,-122.4134023,https://photos.zillowstatic.com/p_h/IS6i52hx65ywb40000000000.jpg
191,227,17 Wetmore St,San Francisco,CA,94108.0,1279000.0,,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094800186_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7934291,-122.4104085,https://photos.zillowstatic.com/p_h/IS6em00bcxzpag1000000000.jpg
192,228,333 Grant Ave Apt 604,San Francisco,CA,94108.0,675000.0,606.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971325_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.4057559,https://photos.zillowstatic.com/p_h/ISq9wogd27cxsz0000000000.jpg
193,229,946 Stockton St Apt 6B,San Francisco,CA,94108.0,888000.0,710.0,2.0,1.5,14.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7947159,-122.4078309,https://photos.zillowstatic.com/p_h/ISad8scue18y0j1000000000.jpg
194,230,930 Pine St Apt 314,San Francisco,CA,94108.0,549000.0,505.0,0.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068673_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7910683,-122.4113055,https://photos.zillowstatic.com/p_h/ISmayngsfsy01y0000000000.jpg
195,231,637 Powell St Apt 102,San Francisco,CA,94108.0,1250000.0,1590.0,3.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15068788_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7906513,-122.4091786,https://photos.zillowstatic.com/p_h/ISdcercg7nl44o1000000000.jpg
196,232,1177 California St Apt 1511,San Francisco,CA,94108.0,629000.0,,0.0,1.0,11.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068400_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.4136606,https://photos.zillowstatic.com/p_h/ISuslo9obxs6gg1000000000.jpg
197,233,10 Miller Pl Apt 701,San Francisco,CA,94108.0,1290000.0,1000.0,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068117_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7932132,-122.4089808,https://photos.zillowstatic.com/p_h/ISize6sciwvwuj0000000000.jpg
198,241,1150 Sacramento St Apt 403,San Francisco,CA,94108.0,4995000.0,3700.0,3.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067978_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7929197,-122.4118146,https://photos.zillowstatic.com/p_h/ISatw93rwv1idt0000000000.jpg
199,242,333 Grant Ave Apt 706,San Francisco,CA,94108.0,899000.0,,1.0,1.5,205.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971334_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.4057559,https://photos.zillowstatic.com/p_h/IS2ni8hr3d02fm0000000000.jpg
200,243,1177 California St Apt 1431,San Francisco,CA,94108.0,2179000.0,1745.0,2.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068423_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.4136606,https://photos.zillowstatic.com/p_h/ISivjntbbluvwl1000000000.jpg
201,244,1177 California St Apt 1525,San Francisco,CA,94108.0,1095000.0,653.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068407_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.4136606,https://photos.zillowstatic.com/p_h/ISyngces6at6hy0000000000.jpg
202,245,849 Mason St Apt 2,San Francisco,CA,94108.0,2795000.0,1680.0,3.0,3.0,96.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068689_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7914899,-122.4108994,https://photos.zillowstatic.com/p_h/ISeo761sowyrq21000000000.jpg
203,247,1177 California St Apt 630,San Francisco,CA,94108.0,725000.0,656.0,0.0,1.0,100.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068545_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7909769,-122.4136606,https://photos.zillowstatic.com/p_h/ISibgbeu9fodhk1000000000.jpg
204,248,333 Grant Ave Apt 307,San Francisco,CA,94108.0,1000000.0,680.0,1.0,1.0,657.0,Make Me Move,"http://www.zillow.com/homes/for_sale/69817583_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.4057559,https://photos.zillowstatic.com/p_h/ISalwmpm8slzfn.jpg
205,249,333 Grant Ave Apt 302,San Francisco,CA,94108.0,975000.0,800.0,1.0,1.0,57.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/64971301_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7901568,-122.4057559,https://photos.zillowstatic.com/p_h/ISmi0n79f4xqem1000000000.jpg
206,250,1450 Franklin St # 61R182,San Francisco,CA,94109.0,1495000.0,1273.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566252_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISu4n55dk74pav1000000000.jpg
207,252,1450 Franklin St # 69RVVK,San Francisco,CA,94109.0,1495000.0,1325.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566250_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISec2ipmdsp5av1000000000.jpg
208,253,1688 Pine St # DHUI6I,San Francisco,CA,94109.0,1986000.0,1239.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096481501_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/IS2jvrxttyw6010000000000.jpg
209,254,1452 Bush St Unit 15,San Francisco,CA,94109.0,1395000.0,1437.0,2.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/67394895_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7888368,-122.4212749,https://photos.zillowstatic.com/p_h/ISq55tib6sv6w50000000000.jpg
210,255,1080 Chestnut St Apt 5B,San Francisco,CA,94109.0,1750000.0,1224.0,1.0,2.0,59.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80741576_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8030594,-122.4210523,https://photos.zillowstatic.com/p_h/ISeseqshv7kmka1000000000.jpg
211,256,2164 Hyde St Apt 510,San Francisco,CA,94109.0,3395000.0,2650.0,4.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/80743818_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.800913,-122.419097,https://photos.zillowstatic.com/p_h/ISecmd796pkuas1000000000.jpg
212,257,17 Reed St,San Francisco,CA,94109.0,1250000.0,,2.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15067770_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936403,-122.4156488,https://photos.zillowstatic.com/p_h/ISy3xjnemqhy6o1000000000.jpg
213,258,66 Cleary Ct Apt 1202,San Francisco,CA,94109.0,1098000.0,1202.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076952_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7842506,-122.4271638,https://photos.zillowstatic.com/p_h/ISad4tmbm8h7vb1000000000.jpg
214,259,44 Reed St,San Francisco,CA,94109.0,3250000.0,,2.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15067774_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7936966,-122.4154453,https://photos.zillowstatic.com/p_h/ISqxu758ii917o1000000000.jpg
215,260,909 Bay St,San Francisco,CA,94109.0,1749000.0,1611.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15070481_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.804325,-122.422053,https://photos.zillowstatic.com/p_h/ISmio5u9takvxs0000000000.jpg
216,261,900 Bush St Apt 420,San Francisco,CA,94109.0,749000.0,862.0,1.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15069046_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789945,-122.412727,https://photos.zillowstatic.com/p_h/ISyjldz3eymsv20000000000.jpg
217,262,66 Cleary Ct Apt 105,San Francisco,CA,94109.0,1200000.0,1232.0,3.0,2.0,4.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15076846_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7842506,-122.4271638,https://photos.zillowstatic.com/p_h/ISat8vvknaxudf0000000000.jpg
218,263,2448 Larkin St,San Francisco,CA,94109.0,4995000.0,5417.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2094596861_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8005871,-122.4208144,https://photos.zillowstatic.com/p_h/IS6a7up5p6malm1000000000.jpg
219,264,1001 Pine St Apt 404,San Francisco,CA,94109.0,725000.0,616.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15068829_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790348,-122.412568,https://photos.zillowstatic.com/p_h/ISug0w34kik2p41000000000.jpg
220,265,1450 Franklin St # 37MLCI,San Francisco,CA,94109.0,4245000.0,2076.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094784498_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISq551t4yvjea50000000000.jpg
221,266,1688 Pine St # TEE1W4,San Francisco,CA,94109.0,2675000.0,1485.0,2.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095478807_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISi7hd112ibgm40000000000.jpg
222,267,1688 Pine St # 817P08,San Francisco,CA,94109.0,1802000.0,1139.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2094647967_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7892328,-122.4235521,https://photos.zillowstatic.com/p_h/ISifba15d21s8s0000000000.jpg
223,268,1450 Franklin St # 964615,San Francisco,CA,94109.0,1690000.0,1266.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096566251_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7881078,-122.4233468,https://photos.zillowstatic.com/p_h/ISqtvh63141eav1000000000.jpg
224,269,3037 Van Ness Ave # 2,San Francisco,CA,94109.0,839000.0,,2.0,1.0,16.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094696729_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.8036795,-122.4253975,https://photos.zillowstatic.com/p_h/ISmmbietdfe2sw0000000000.jpg
225,270,929 Bush St Apt 4,San Francisco,CA,94109.0,549000.0,550.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094696577_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.789482,-122.412592,https://photos.zillowstatic.com/p_h/ISekok05h47lty0000000000.jpg
226,271,1441 Jones St Apt 202,San Francisco,CA,94109.0,929888.0,877.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15067481_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.79459,-122.4151234,https://photos.zillowstatic.com/p_h/ISmet2wfkiko471000000000.jpg
227,272,1601 Pacific Ave Apt 205,San Francisco,CA,94109.0,1349000.0,1190.0,3.0,2.0,12.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/80753484_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.7947855,-122.4218251,https://photos.zillowstatic.com/p_h/ISaph7wi4nvn6j0000000000.jpg
228,273,955 Leavenworth St,San Francisco,CA,94109.0,1549000.0,1722.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2094852311_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",37.790011,-122.415809,https://photos.zillowstatic.com/p_h/IS6m0hwcx2ev4t1000000000.jpg
