,address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url,latitude,longitude
539,139 Paris St,San Francisco,CA,94112.0,995000.0,,0.0,,193.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2098124008_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
540,1117 Ocean Ave,San Francisco,CA,94112.0,11000000.0,19486.0,0.0,,185.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/79841986_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
541,176 Harold Ave,San Francisco,CA,94112.0,950000.0,799.0,2.0,1.0,263.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15188994_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
542,395 London St,San Francisco,CA,94112.0,1300000.0,2348.0,0.0,,62.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2107479851_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
543,143 Tara St,San Francisco,CA,94112.0,1000000.0,1415.0,3.0,2.0,39.0,House For Sale,"http://www.zillow.com/homes/for_sale/15188842_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
544,315 Brazil Ave,San Francisco,CA,94112.0,998000.0,,0.0,,157.0,Foreclosure,"http://www.zillow.com/homes/for_sale/2096705136_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
545,3902 22nd St,San Francisco,CA,94114.0,899000.0,954.0,1.0,1.0,3.0,House For Sale,"http://www.zillow.com/homes/for_sale/2094924392_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
546,175 Yukon St,San Francisco,CA,94114.0,2450000.0,2300.0,4.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15129868_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
547,531 Hill St,San Francisco,CA,94114.0,995000.0,981.0,2.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2094944863_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
548,655 Corbett Ave Apt 504,San Francisco,CA,94114.0,699000.0,710.0,1.0,1.0,4.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15129936_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
549,719 Castro St,San Francisco,CA,94114.0,1249000.0,1564.0,3.0,1.25,,Condo For Sale,"http://www.zillow.com/homes/for_sale/82789843_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
550,3816 22nd St,San Francisco,CA,94114.0,5750000.0,6045.0,4.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15146278_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
551,3960A 18th St,San Francisco,CA,94114.0,1295000.0,1377.0,3.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/79847528_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
552,3895 24th St,San Francisco,CA,94114.0,1395000.0,1164.0,3.0,2.0,8.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/79843959_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
553,492 Douglass St,San Francisco,CA,94114.0,4990000.0,,3.0,4.5,4.0,House For Sale,"http://www.zillow.com/homes/for_sale/15130486_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
554,49 Ord Ct,San Francisco,CA,94114.0,1295000.0,844.0,2.0,1.0,4.0,House For Sale,"http://www.zillow.com/homes/for_sale/15127348_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
555,3751 21st St,San Francisco,CA,94114.0,2950000.0,1120.0,3.0,1.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15146244_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
556,285 Grand View Ave,San Francisco,CA,94114.0,4700000.0,7754.0,0.0,,8.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2097439524_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
557,341 Corbett Ave,San Francisco,CA,94114.0,1598000.0,2125.0,0.0,,6.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15128570_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
558,308 Sanchez St,San Francisco,CA,94114.0,949000.0,1095.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/61288425_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
559,3900 22nd St,San Francisco,CA,94114.0,1349000.0,,4.0,4.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095164041_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
560,161 Castro St # A,San Francisco,CA,94114.0,789000.0,700.0,2.0,1.0,13.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096831318_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
561,3943 21st St,San Francisco,CA,94114.0,1995000.0,2335.0,4.0,3.5,10.0,House For Sale,"http://www.zillow.com/homes/for_sale/15130821_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
562,,,,,,1642.0,,1.0,25.0,Foreclosure,"http://www.zillow.com/homes/for_sale/128860748_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
563,4400 19th St Apt 1,San Francisco,CA,94114.0,795000.0,740.0,1.0,1.0,27.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/89237165_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
564,4233 22nd St,San Francisco,CA,94114.0,4495000.0,3858.0,5.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15130976_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
565,3900-3902 22ND ST,SAN FRANCISCO,CA,94114.0,2249000.0,2423.0,4.0,4.0,26.0,House For Sale,"http://www.zillow.com/homes/for_sale/82582828_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
566,4011 18th St,San Francisco,CA,94114.0,1995000.0,3750.0,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2119125750_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
567,242 Liberty St,San Francisco,CA,94114.0,1998000.0,3150.0,0.0,,11.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096456303_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
568,79 Clipper St,San Francisco,CA,94114.0,1895000.0,1890.0,3.0,2.0,17.0,House For Sale,"http://www.zillow.com/homes/for_sale/15181376_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
569,2339 Market St,San Francisco,CA,94114.0,5400000.0,9391.0,0.0,,15.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095063555_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
570,435 Jersey St,San Francisco,CA,94114.0,1995000.0,2480.0,5.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/2103262098_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
571,75 Clarendon Ave,San Francisco,CA,94114.0,1985000.0,,3.0,2.5,10.0,House For Sale,"http://www.zillow.com/homes/for_sale/15129681_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
572,3867-3869 17TH ST,SAN FRANCISCO,CA,94114.0,1895000.0,,0.0,,,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15144313_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
573,350 Hill St,San Francisco,CA,94114.0,4195000.0,3400.0,4.0,3.5,25.0,House For Sale,"http://www.zillow.com/homes/for_sale/15146172_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
574,320 Collingwood St,San Francisco,CA,94114.0,1749000.0,1940.0,3.0,2.5,17.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095082775_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
575,20 Villa Ter,San Francisco,CA,94114.0,3998000.0,,4.0,3.5,19.0,House For Sale,"http://www.zillow.com/homes/for_sale/15128640_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
576,565 Jersey St,San Francisco,CA,94114.0,2799000.0,1908.0,3.0,3.0,22.0,House For Sale,"http://www.zillow.com/homes/for_sale/15181045_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
577,877 Alvarado St,San Francisco,CA,94114.0,2445000.0,2585.0,3.0,3.0,25.0,House For Sale,"http://www.zillow.com/homes/for_sale/15131548_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
578,380 Cumberland St,San Francisco,CA,94114.0,2789000.0,1190.0,2.0,1.0,66.0,For Sale by Owner,"http://www.zillow.com/homes/for_sale/15145134_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
579,4251-4253 23RD ST,SAN FRANCISCO,CA,94114.0,2700000.0,3326.0,3.0,3.5,2769.0,Foreclosure,"http://www.zillow.com/homes/for_sale/15131692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
580,4316 25th St,San Francisco,CA,94114.0,4099000.0,3816.0,4.0,5.5,,House For Sale,"http://www.zillow.com/homes/for_sale/15181019_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
581,,,,,1220000.0,1434.0,,2.0,305.0,Foreclosure,"http://www.zillow.com/homes/for_sale/125834467_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
582,,,,,1510000.0,1940.0,,2.0,148.0,Foreclosure,"http://www.zillow.com/homes/for_sale/122654844_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
583,,,,,,3019.0,,3.0,57.0,Foreclosure,"http://www.zillow.com/homes/for_sale/128795696_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
584,,,,,2340000.0,2938.0,4.0,2.0,67.0,Foreclosure,"http://www.zillow.com/homes/for_sale/116660284_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
585,,,,,,1354.0,,1.0,33.0,Foreclosure,"http://www.zillow.com/homes/for_sale/128849644_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
586,24 Hartford St,San Francisco,CA,94114.0,3795000.0,2944.0,3.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15144362_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
587,,,,,,1081.0,,1.0,236.0,Foreclosure,"http://www.zillow.com/homes/for_sale/126743104_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
588,1081 14th St,San Francisco,CA,94114.0,1095000.0,1258.0,3.0,2.0,38.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/122064179_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
589,32 Ord St,San Francisco,CA,94114.0,2550000.0,2500.0,3.0,1.0,47.0,House For Sale,"http://www.zillow.com/homes/for_sale/15127628_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
590,4306 21st St,San Francisco,CA,94114.0,4995000.0,,6.0,7.0,67.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2096548100_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
591,9 Clarendon Ave,San Francisco,CA,94114.0,3090000.0,4210.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15129695_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
592,4400 19th St Apt 2,San Francisco,CA,94114.0,1650000.0,2020.0,3.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/89236507_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
593,4306-4308 21st St,San Francisco,CA,94114.0,4995000.0,,6.0,7.0,47.0,House For Sale,"http://www.zillow.com/homes/for_sale/2095448027_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
594,3412 Market St,San Francisco,CA,94114.0,1925000.0,1438.0,3.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15129895_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
595,300 Liberty St # 3,San Francisco,CA,94114.0,1695000.0,,3.0,2.0,38.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095333992_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
596,3834 25th St,San Francisco,CA,94114.0,2695000.0,2850.0,3.0,3.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15180825_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
597,260 Castro St,San Francisco,CA,94114.0,1995000.0,,2.0,1.0,74.0,House For Sale,"http://www.zillow.com/homes/for_sale/15127089_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
598,775 Noe St,San Francisco,CA,94114.0,2995000.0,2710.0,3.0,2.5,165.0,House For Sale,"http://www.zillow.com/homes/for_sale/15145394_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
599,252 Diamond St,San Francisco,CA,94114.0,3200000.0,2520.0,5.0,3.0,300.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15129383_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
600,85 Saint Germain Ave,San Francisco,CA,94114.0,2750000.0,2780.0,2.0,2.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15130058_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
601,1059-1061 Church St,San Francisco,CA,94114.0,3400000.0,2600.0,6.0,2.0,300.0,Make Me Move,"http://www.zillow.com/homes/for_sale/2098470863_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
602,223 Sanchez St,San Francisco,CA,94114.0,1400000.0,1165.0,2.0,2.0,190.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15143495_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
603,621 Alvarado St,San Francisco,CA,94114.0,2288000.0,2139.0,4.0,3.0,39.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/2096970380_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
604,536 Roosevelt Way,San Francisco,CA,94114.0,1650000.0,1722.0,3.0,3.0,54.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15127758_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
605,41 Grand View Ter,San Francisco,CA,94114.0,1650000.0,1580.0,3.0,3.0,281.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15129850_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
606,347 Noe St,San Francisco,CA,94114.0,2800000.0,3100.0,4.0,4.0,1714.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15143758_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
607,66-68 PROSPER ST,SAN FRANCISCO,CA,94114.0,1999999.0,2316.0,5.0,2.0,3693.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15143732_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
608,196 Graystone Ter,San Francisco,CA,94114.0,2595000.0,2695.0,3.0,2.5,59.0,House For Sale,"http://www.zillow.com/homes/for_sale/15130035_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
609,131 Collingwood St,San Francisco,CA,94114.0,1300000.0,1060.0,3.0,2.0,194.0,Make Me Move,"http://www.zillow.com/homes/for_sale/96025720_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
610,51 Ord St,San Francisco,CA,94114.0,3600000.0,4294.0,4.0,4.0,,House For Sale,"http://www.zillow.com/homes/for_sale/15127621_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
611,164-166 HENRY ST,SAN FRANCISCO,CA,94114.0,4900000.0,4287.0,5.0,4.0,636.0,Make Me Move,"http://www.zillow.com/homes/for_sale/15142897_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
612,3875 18th St,San Francisco,CA,94114.0,8300000.0,13766.0,0.0,,15.0,Foreclosure,"http://www.zillow.com/homes/for_sale/2100961216_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
613,2470 Sacramento St,San Francisco,CA,94115.0,3295000.0,2404.0,3.0,4.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096407366_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
614,2947 Washington St,San Francisco,CA,94115.0,699000.0,725.0,1.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15081963_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
615,2424 Buchanan St,San Francisco,CA,94115.0,6450000.0,5400.0,6.0,5.0,,House For Sale,"http://www.zillow.com/homes/for_sale/80738793_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
616,2121 Webster St # FNTKBW,San Francisco,CA,94115.0,3195000.0,2400.0,3.0,4.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096637916_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
617,2121 Webster St # OTRYRQ,San Francisco,CA,94115.0,3395000.0,2100.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408547_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
618,1974 Bush St,San Francisco,CA,94115.0,2007000.0,2231.0,3.0,3.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15075388_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
619,2011 Buchanan St,San Francisco,CA,94115.0,2270000.0,,3.0,2.5,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15075171_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
620,2655 Bush St # 8SDZV4,San Francisco,CA,94115.0,929000.0,793.0,1.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288446_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
621,2121 Webster St # 6PUK3T,San Francisco,CA,94115.0,4550000.0,2200.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096408548_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
622,2121 Webster St # 4L7L62,San Francisco,CA,94115.0,4495000.0,2112.0,3.0,3.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095267884_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
623,2655 Bush St # J3OSP7,San Francisco,CA,94115.0,1299000.0,1115.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288447_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
624,2415 Buchanan St,San Francisco,CA,94115.0,1250000.0,,1.0,2.0,11.0,House For Sale,"http://www.zillow.com/homes/for_sale/2095014060_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
625,3191 Washington St # 5,San Francisco,CA,94115.0,1150000.0,960.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15081897_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
626,1415 Eddy St,San Francisco,CA,94115.0,779000.0,778.0,2.0,1.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/15077525_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
627,3193 Washington St # 4,San Francisco,CA,94115.0,1595000.0,1390.0,3.0,2.0,12.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15081896_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
628,2121 Webster St # TKKQNK,San Francisco,CA,94115.0,2595000.0,1440.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2095267885_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
629,1880 Turk St,San Francisco,CA,94115.0,4800000.0,7549.0,9.0,7.0,12.0,House For Sale,"http://www.zillow.com/homes/for_sale/15084390_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
630,2121 Webster St # IP6T50,San Francisco,CA,94115.0,2895000.0,809.0,2.0,2.0,,New Construction,"http://www.zillow.com/homes/for_sale/2097127507_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
631,2655 Bush St # X3XVXX,San Francisco,CA,94115.0,929000.0,713.0,1.0,1.0,,New Construction,"http://www.zillow.com/homes/for_sale/2096288445_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
632,1310 Fillmore St Apt 403,San Francisco,CA,94115.0,1295000.0,1407.0,2.0,2.0,16.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/82785367_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
633,2655 Bush St Apt 0314,San Francisco,CA,94115.0,1365000.0,,2.0,2.0,,Condo For Sale,"http://www.zillow.com/homes/for_sale/2095068368_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
634,25-27 BEIDEMAN ST,SAN FRANCISCO,CA,94115.0,995000.0,1696.0,0.0,,20.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/15083913_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
635,2040 Broadway St Apt 203,San Francisco,CA,94115.0,2195000.0,1976.0,3.0,2.5,29.0,Condo For Sale,"http://www.zillow.com/homes/for_sale/15072692_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
636,1347 Divisadero St,San Francisco,CA,94115.0,2500000.0,4473.0,0.0,,20.0,Apartment For Sale,"http://www.zillow.com/homes/for_sale/2095132797_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
637,333 Presidio Ave Apt 5,San Francisco,CA,94115.0,807000.0,850.0,2.0,1.0,8007.0,Foreclosure,"http://www.zillow.com/homes/for_sale/15082201_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
638,2999 California St # 406,San Francisco,CA,94115.0,560000.0,600.0,1.0,1.0,1491.0,Foreclosure,"http://www.zillow.com/homes/for_sale/15082631_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
639,3001 Pacific Ave,San Francisco,CA,94115.0,22000000.0,13643.0,15.0,10.0,95.0,House For Sale,"http://www.zillow.com/homes/for_sale/15081074_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
640,2628 Sutter St # A,San Francisco,CA,94115.0,863000.0,975.0,2.0,2.0,672.0,Foreclosure,"http://www.zillow.com/homes/for_sale/89238008_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
641,,,,,1100000.0,1460.0,2.0,2.0,694.0,Foreclosure,"http://www.zillow.com/homes/for_sale/118158761_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
642,,,,,,856.0,1.0,1.0,120.0,Foreclosure,"http://www.zillow.com/homes/for_sale/126897011_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/",0.0,0.0
